family,preprocessing,task,scenario,model,feature,mean_relative_frequency,n_seeds_total,n_seeds_with_feature,status
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F147_Microscypha,0.0093333333333333,100,13,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F148_Diaporthe,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F149_Lectera,0.0026666666666666,100,4,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F153_Volutella,0.0026666666666666,100,4,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F156_Torula,0.0139999999999999,100,19,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F157_Unclassified_Genus31,0.002,100,3,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F158_Metacordyceps,0.0073333333333333,100,11,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F159_Sampaiozyma,0.022047619047619,100,31,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F15_Preussia,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F161_Westerdykella,0.0113333333333333,100,17,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F163_Dioszegia,0.004,100,6,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F166_Unclassified_Genus32,0.0133333333333333,100,18,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F167_Chaetomium,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F168_Pholiota,0.006,100,9,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F169_Naganishia,0.0133333333333333,100,17,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F16_Vishniacozyma,0.0073333333333333,100,11,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F173_Holtermanniella,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F175_Candida,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F177_Exophiala,0.004,100,6,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F178_Trematosphaeria,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F17_Unclassified_Genus1,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F180_Lachnellula,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F188_Keissleriella,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F18_Unclassified_Genus2,0.002,100,3,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F190_Xanthothecium,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F194_Oculimacula,0.0026666666666666,100,4,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F199_Alfaria,0.0033333333333333,100,5,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F19_Pyrenochaetopsis,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F204_Deconica,0.004,100,6,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F206_Acrodontium,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F219_Haptocillium,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F21_Asteromyces,0.0126666666666666,100,18,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F22_Hypholoma,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F24_Gibberella,0.044047619047619,100,47,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F25_Thelebolus,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F29_Periconia,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F33_Unclassified_Genus5,0.0587142857142857,100,66,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F35_Paraphaeosphaeria,0.0153333333333333,100,21,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F37_Clitocybe,0.0106666666666666,100,16,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F38_Saitozyma,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F3_Mycosphaerella,0.0126666666666666,100,18,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F41_Symmetrospora,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F44_Heterobasidion,0.05,100,54,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F45_Trechispora,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F4_Botryotinia,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F50_Tausonia,0.0139999999999999,100,18,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F52_Paraconiothyrium,0.0147142857142857,100,19,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F57_Crepidotus,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F5_Mucor,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F60_Neoascochyta,0.0026666666666666,100,4,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F64_Wallemia,0.0046666666666666,100,7,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F66_Didymella,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F68_Gibellulopsis,0.008,100,11,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F6_Plectosphaerella,0.004,100,5,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F73_Unclassified_Genus11,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F74_Phallus,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F76_Lophiotrema,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F80_Unclassified_Genus13,0.0193333333333333,100,24,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F85_Unclassified_Genus14,0.0279999999999999,100,32,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F87_Unclassified_Genus15,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F8_Alternaria,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F91_Cadophora,0.046,100,51,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F92_Leucosporidium,0.02,100,29,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F95_Tetracladium,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,F97_Murispora,0.002,100,3,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,HFI,0.0087142857142857,100,12,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,LS_PC1,0.0046666666666666,100,7,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,LS_PC2,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,NDFI,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,SO2_mean,0.0133809523809523,100,19,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,SOC_0_5cm_pct,0.0066666666666666,100,9,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,T_PC1,0.0113333333333333,100,17,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,T_PC2,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,asp_cos,0.0473809523809523,100,53,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,built,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,crops,0.002,100,3,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,curv,0.0227142857142857,100,30,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,curv_prof,0.0333809523809523,100,43,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,dist_river_m,0.0013333333333333,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,dist_sea,0.0006666666666666,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,dist_urban,0.008047619047619,100,12,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,flow_acc_log,0.0033333333333333,100,5,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,flow_dir_cos,0.002,100,3,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,flow_len,0.0033333333333333,100,5,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,pH_0_5cm,0.0033333333333333,100,5,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,slope_pct,0.2588095238095238,100,100,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,trees,0.0106666666666666,100,15,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,classification,C_environment_microbiome,pysr,wind_speed_10m,0.006047619047619,100,9,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,AER_AI_mean,0.0005555555555555,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B103_Delftia,0.0133333333333333,100,22,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B10_Sphingomonas,0.0011111111111111,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B122_Tropicimonas,0.0005555555555555,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B128_Alsobacter,0.0172222222222222,100,30,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B131_Limnobacter,0.0038888888888888,100,7,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B133_Robiginitalea,0.1388888888888888,100,91,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B141_Tamlana,0.0022222222222222,100,4,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B145_Flavihumibacter,0.0205555555555555,100,37,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B14_Enterococcus,0.0333333333333333,100,59,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B150_Pseudophaeobacter,0.0016666666666666,100,3,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B161_Eudoraea,0.1,100,92,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B167_Polynucleobacter,0.0011111111111111,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B16_Anoxybacillus,0.0044444444444444,100,8,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B171_Iamia,0.0005555555555555,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B174_Unclassified_Genus26,0.0977777777777777,100,85,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B17_Duganella,0.0111111111111111,100,18,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B192_Roseobacter,0.1283333333333333,100,94,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B195_Marinoscillum,0.0466666666666666,100,82,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B197_Leisingera,0.0005555555555555,100,1,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B202_Paucibacter,0.8216666666666668,100,100,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B222_Alkanindiges,0.0011111111111111,100,2,complete_100_seeds
family1_no_clr_microbiome_raw,Without CLR,regression_18,C_environment_microbiome,pysr,B232_Arenimonas,0.0016666666666666,100,3,complete_100_seeds
